date,drug_id,location_id,demand_qty,fulfilled_qty,stockout_flag
2026-08-21,15,1,114,114,0
2026-08-21,15,2,119,119,0
2026-08-21,15,3,96,96,0
2026-08-21,15,4,68,68,0
2026-08-21,15,5,80,80,0
2026-08-21,16,1,69,69,0
2026-08-21,16,2,63,0,1
2026-08-21,16,3,40,40,0
2026-08-21,16,4,35,35,0
2026-08-21,16,5,49,49,0
2026-08-21,17,1,54,54,0
2026-08-21,17,2,50,50,0
2026-08-21,17,3,58,58,0
2026-08-21,17,4,55,55,0
2026-08-21,17,5,42,42,0
2026-08-21,18,1,134,134,0
2026-08-21,18,2,188,188,0
2026-08-21,18,3,139,139,0
2026-08-21,18,4,129,129,0
2026-08-21,18,5,159,159,0
2026-08-21,19,1,166,166,0
2026-08-21,19,2,179,179,0
2026-08-21,19,3,119,119,0
2026-08-21,19,4,130,130,0
2026-08-21,19,5,175,175,0
2026-08-21,20,1,98,98,0
2026-08-21,20,2,108,108,0
2026-08-21,20,3,63,63,0
2026-08-21,20,4,92,92,0
2026-08-21,20,5,81,81,0
2026-08-21,21,1,147,147,0
2026-08-21,21,2,196,196,0
2026-08-21,21,3,116,116,0
2026-08-21,21,4,138,138,0
2026-08-21,21,5,156,156,0
2026-08-21,22,1,39,39,0
2026-08-21,22,2,38,38,0
2026-08-21,22,3,32,32,0
2026-08-21,22,4,26,26,0
2026-08-21,22,5,28,28,0
2026-08-21,23,1,115,115,0
2026-08-21,23,2,122,122,0
2026-08-21,23,3,100,100,0
2026-08-21,23,4,108,0,1
2026-08-21,23,5,152,152,0
2026-08-21,24,1,86,86,0
2026-08-21,24,2,147,0,1
2026-08-21,24,3,80,80,0
2026-08-21,24,4,82,82,0
2026-08-21,24,5,101,101,0
2026-08-21,25,1,140,140,0
2026-08-21,25,2,157,157,0
2026-08-21,25,3,82,82,0
2026-08-21,25,4,110,110,0
2026-08-21,25,5,99,99,0
2026-08-22,1,1,108,108,0
2026-08-22,1,2,151,151,0
2026-08-22,1,3,104,104,0
2026-08-22,1,4,115,115,0
2026-08-22,1,5,100,100,0
2026-08-22,2,1,86,86,0
2026-08-22,2,2,117,117,0
2026-08-22,2,3,81,81,0
2026-08-22,2,4,64,0,1
2026-08-22,2,5,87,87,0
2026-08-22,3,1,144,144,0
2026-08-22,3,2,229,229,0
2026-08-22,3,3,98,98,0
2026-08-22,3,4,107,107,0
2026-08-22,3,5,135,135,0
2026-08-22,4,1,130,130,0
2026-08-22,4,2,170,170,0
2026-08-22,4,3,113,113,0
2026-08-22,4,4,106,106,0
2026-08-22,4,5,152,152,0
2026-08-22,5,1,54,54,0
2026-08-22,5,2,60,60,0
2026-08-22,5,3,44,44,0
2026-08-22,5,4,44,44,0
2026-08-22,5,5,52,52,0
2026-08-22,6,1,184,184,0
2026-08-22,6,2,193,193,0
2026-08-22,6,3,105,94,1
2026-08-22,6,4,140,140,0
2026-08-22,6,5,214,214,0
2026-08-22,7,1,43,43,0
2026-08-22,7,2,52,52,0
2026-08-22,7,3,51,51,0
2026-08-22,7,4,41,41,0
2026-08-22,7,5,41,41,0
2026-08-22,8,1,113,113,0
2026-08-22,8,2,130,130,0
2026-08-22,8,3,99,99,0
2026-08-22,8,4,91,91,0
2026-08-22,8,5,105,105,0
2026-08-22,9,1,130,130,0
2026-08-22,9,2,151,151,0
2026-08-22,9,3,107,107,0
2026-08-22,9,4,140,140,0
2026-08-22,9,5,126,126,0
2026-08-22,10,1,78,78,0
2026-08-22,10,2,106,106,0
2026-08-22,10,3,87,87,0
2026-08-22,10,4,65,65,0
2026-08-22,10,5,70,70,0
2026-08-22,11,1,73,73,0
2026-08-22,11,2,101,101,0
2026-08-22,11,3,62,62,0
2026-08-22,11,4,80,80,0
2026-08-22,11,5,76,76,0
2026-08-22,12,1,92,92,0
2026-08-22,12,2,113,113,0
2026-08-22,12,3,68,68,0
2026-08-22,12,4,86,86,0
2026-08-22,12,5,92,92,0
2026-08-22,13,1,100,0,1
2026-08-22,13,2,102,102,0
2026-08-22,13,3,73,73,0
2026-08-22,13,4,81,81,0
2026-08-22,13,5,71,71,0
2026-08-22,14,1,163,163,0
2026-08-22,14,2,224,0,1
2026-08-22,14,3,149,149,0
2026-08-22,14,4,145,145,0
2026-08-22,14,5,145,145,0
2026-08-22,15,1,114,114,0
2026-08-22,15,2,114,114,0
2026-08-22,15,3,81,81,0
2026-08-22,15,4,88,88,0
2026-08-22,15,5,82,82,0
2026-08-22,16,1,44,44,0
2026-08-22,16,2,70,70,0
2026-08-22,16,3,45,45,0
2026-08-22,16,4,47,47,0
2026-08-22,16,5,41,41,0
2026-08-22,17,1,48,48,0
2026-08-22,17,2,61,61,0
2026-08-22,17,3,39,39,0
2026-08-22,17,4,57,57,0
2026-08-22,17,5,57,57,0
2026-08-22,18,1,153,153,0
2026-08-22,18,2,174,174,0
2026-08-22,18,3,116,116,0
2026-08-22,18,4,153,153,0
2026-08-22,18,5,141,141,0
2026-08-22,19,1,160,160,0
2026-08-22,19,2,185,185,0
2026-08-22,19,3,151,151,0
2026-08-22,19,4,146,146,0
2026-08-22,19,5,137,137,0
2026-08-22,20,1,88,88,0
2026-08-22,20,2,103,6,1
2026-08-22,20,3,58,58,0
2026-08-22,20,4,90,90,0
2026-08-22,20,5,76,76,0
2026-08-22,21,1,139,139,0
2026-08-22,21,2,197,197,0
2026-08-22,21,3,109,55,1
2026-08-22,21,4,134,134,0
2026-08-22,21,5,141,141,0
2026-08-22,22,1,41,41,0
2026-08-22,22,2,33,33,0
2026-08-22,22,3,30,30,0
2026-08-22,22,4,43,43,0
2026-08-22,22,5,38,38,0
2026-08-22,23,1,106,106,0
2026-08-22,23,2,137,137,0
2026-08-22,23,3,73,73,0
2026-08-22,23,4,107,107,0
2026-08-22,23,5,114,114,0
2026-08-22,24,1,112,112,0
2026-08-22,24,2,148,148,0
2026-08-22,24,3,65,65,0
2026-08-22,24,4,97,97,0
2026-08-22,24,5,88,88,0
2026-08-22,25,1,125,125,0
2026-08-22,25,2,129,129,0
2026-08-22,25,3,99,99,0
2026-08-22,25,4,124,124,0
2026-08-22,25,5,128,128,0
2026-08-23,1,1,111,111,0
2026-08-23,1,2,137,137,0
2026-08-23,1,3,104,104,0
2026-08-23,1,4,118,118,0
2026-08-23,1,5,115,115,0
2026-08-23,2,1,101,101,0
2026-08-23,2,2,102,102,0
2026-08-23,2,3,77,77,0
2026-08-23,2,4,85,0,1
2026-08-23,2,5,89,89,0
2026-08-23,3,1,134,134,0
2026-08-23,3,2,140,140,0
2026-08-23,3,3,120,120,0
2026-08-23,3,4,116,116,0
2026-08-23,3,5,142,142,0
2026-08-23,4,1,144,144,0
2026-08-23,4,2,151,151,0
2026-08-23,4,3,100,100,0
2026-08-23,4,4,124,124,0
2026-08-23,4,5,124,124,0
2026-08-23,5,1,67,67,0
2026-08-23,5,2,66,66,0
2026-08-23,5,3,59,59,0
2026-08-23,5,4,58,58,0
2026-08-23,5,5,62,62,0
2026-08-23,6,1,168,168,0
2026-08-23,6,2,197,197,0
2026-08-23,6,3,126,0,1
2026-08-23,6,4,145,145,0
2026-08-23,6,5,165,165,0
2026-08-23,7,1,45,45,0
2026-08-23,7,2,61,61,0
2026-08-23,7,3,42,42,0
2026-08-23,7,4,41,41,0
2026-08-23,7,5,39,39,0
2026-08-23,8,1,104,104,0
2026-08-23,8,2,123,123,0
2026-08-23,8,3,75,75,0
2026-08-23,8,4,111,111,0
2026-08-23,8,5,118,118,0
2026-08-23,9,1,130,130,0
2026-08-23,9,2,140,140,0
2026-08-23,9,3,93,93,0
2026-08-23,9,4,166,166,0
2026-08-23,9,5,128,128,0
2026-08-23,10,1,94,94,0
2026-08-23,10,2,139,139,0
2026-08-23,10,3,59,59,0
2026-08-23,10,4,61,61,0
2026-08-23,10,5,83,83,0
2026-08-23,11,1,92,92,0
2026-08-23,11,2,106,106,0
2026-08-23,11,3,78,78,0
2026-08-23,11,4,67,67,0
2026-08-23,11,5,65,65,0
2026-08-23,12,1,95,95,0
2026-08-23,12,2,110,110,0
2026-08-23,12,3,76,76,0
2026-08-23,12,4,79,79,0
2026-08-23,12,5,83,83,0
2026-08-23,13,1,72,0,1
2026-08-23,13,2,98,98,0
2026-08-23,13,3,83,83,0
2026-08-23,13,4,85,85,0
2026-08-23,13,5,78,78,0
2026-08-23,14,1,240,240,0
2026-08-23,14,2,194,0,1
2026-08-23,14,3,137,137,0
2026-08-23,14,4,129,129,0
2026-08-23,14,5,147,147,0
2026-08-23,15,1,95,95,0
2026-08-23,15,2,112,112,0
2026-08-23,15,3,82,82,0
2026-08-23,15,4,88,88,0
2026-08-23,15,5,80,80,0
2026-08-23,16,1,46,46,0
2026-08-23,16,2,56,56,0
2026-08-23,16,3,50,50,0
2026-08-23,16,4,61,61,0
2026-08-23,16,5,49,49,0
2026-08-23,17,1,60,60,0
2026-08-23,17,2,59,59,0
2026-08-23,17,3,66,66,0
2026-08-23,17,4,62,62,0
2026-08-23,17,5,73,73,0
2026-08-23,18,1,193,193,0
2026-08-23,18,2,230,230,0
2026-08-23,18,3,136,136,0
2026-08-23,18,4,151,151,0
2026-08-23,18,5,130,130,0
2026-08-23,19,1,203,203,0
2026-08-23,19,2,175,148,1
2026-08-23,19,3,123,123,0
2026-08-23,19,4,106,106,0
2026-08-23,19,5,120,120,0
2026-08-23,20,1,88,88,0
2026-08-23,20,2,107,107,0
2026-08-23,20,3,62,62,0
2026-08-23,20,4,79,79,0
2026-08-23,20,5,79,79,0
2026-08-23,21,1,147,147,0
2026-08-23,21,2,180,180,0
2026-08-23,21,3,103,103,0
2026-08-23,21,4,124,124,0
2026-08-23,21,5,134,134,0
2026-08-23,22,1,30,30,0
2026-08-23,22,2,40,40,0
2026-08-23,22,3,29,29,0
2026-08-23,22,4,25,25,0
2026-08-23,22,5,38,38,0
2026-08-23,23,1,88,88,0
2026-08-23,23,2,147,147,0
2026-08-23,23,3,88,88,0
2026-08-23,23,4,121,121,0
2026-08-23,23,5,114,114,0
2026-08-23,24,1,84,84,0
2026-08-23,24,2,134,134,0
2026-08-23,24,3,78,78,0
2026-08-23,24,4,84,84,0
2026-08-23,24,5,80,80,0
2026-08-23,25,1,157,157,0
2026-08-23,25,2,162,162,0
2026-08-23,25,3,114,114,0
2026-08-23,25,4,153,153,0
2026-08-23,25,5,113,113,0
2026-08-24,1,1,148,148,0
2026-08-24,1,2,144,144,0
2026-08-24,1,3,82,82,0
2026-08-24,1,4,119,119,0
2026-08-24,1,5,120,120,0
2026-08-24,2,1,92,92,0
2026-08-24,2,2,122,122,0
2026-08-24,2,3,80,80,0
2026-08-24,2,4,79,79,0
2026-08-24,2,5,85,85,0
2026-08-24,3,1,145,145,0
2026-08-24,3,2,157,157,0
2026-08-24,3,3,106,106,0
2026-08-24,3,4,103,103,0
2026-08-24,3,5,127,127,0
2026-08-24,4,1,139,139,0
2026-08-24,4,2,163,163,0
2026-08-24,4,3,107,107,0
2026-08-24,4,4,137,137,0
2026-08-24,4,5,137,45,1
2026-08-24,5,1,54,54,0
2026-08-24,5,2,77,77,0
2026-08-24,5,3,45,45,0
2026-08-24,5,4,48,48,0
2026-08-24,5,5,62,61,1
2026-08-24,6,1,170,170,0
2026-08-24,6,2,171,171,0
2026-08-24,6,3,114,0,1
2026-08-24,6,4,149,149,0
2026-08-24,6,5,171,171,0
2026-08-24,7,1,51,51,0
2026-08-24,7,2,43,43,0
2026-08-24,7,3,35,35,0
2026-08-24,7,4,36,36,0
2026-08-24,7,5,47,47,0
2026-08-24,8,1,125,125,0
2026-08-24,8,2,131,131,0
2026-08-24,8,3,107,107,0
2026-08-24,8,4,102,102,0
2026-08-24,8,5,96,96,0
2026-08-24,9,1,131,131,0
2026-08-24,9,2,139,139,0
2026-08-24,9,3,97,97,0
2026-08-24,9,4,134,112,1
2026-08-24,9,5,97,97,0
2026-08-24,10,1,96,96,0
2026-08-24,10,2,100,100,0
2026-08-24,10,3,45,45,0
2026-08-24,10,4,67,67,0
2026-08-24,10,5,76,76,0
2026-08-24,11,1,83,83,0
2026-08-24,11,2,87,87,0
2026-08-24,11,3,77,77,0
2026-08-24,11,4,77,77,0
2026-08-24,11,5,78,78,0
2026-08-24,12,1,95,95,0
2026-08-24,12,2,111,93,1
2026-08-24,12,3,81,81,0
2026-08-24,12,4,75,75,0
2026-08-24,12,5,83,83,0
2026-08-24,13,1,81,81,0
2026-08-24,13,2,98,98,0
2026-08-24,13,3,70,70,0
2026-08-24,13,4,71,71,0
2026-08-24,13,5,98,98,0
2026-08-24,14,1,166,166,0
2026-08-24,14,2,204,0,1
2026-08-24,14,3,139,139,0
2026-08-24,14,4,164,164,0
2026-08-24,14,5,159,159,0
2026-08-24,15,1,92,92,0
2026-08-24,15,2,122,122,0
2026-08-24,15,3,79,79,0
2026-08-24,15,4,91,91,0
2026-08-24,15,5,104,104,0
2026-08-24,16,1,55,55,0
2026-08-24,16,2,60,60,0
2026-08-24,16,3,41,41,0
2026-08-24,16,4,47,47,0
2026-08-24,16,5,48,48,0
2026-08-24,17,1,58,58,0
2026-08-24,17,2,72,8,1
2026-08-24,17,3,57,57,0
2026-08-24,17,4,51,51,0
2026-08-24,17,5,42,42,0
2026-08-24,18,1,169,169,0
2026-08-24,18,2,165,165,0
2026-08-24,18,3,108,108,0
2026-08-24,18,4,135,78,1
2026-08-24,18,5,130,130,0
2026-08-24,19,1,152,152,0
2026-08-24,19,2,168,0,1
2026-08-24,19,3,131,131,0
2026-08-24,19,4,137,137,0
2026-08-24,19,5,142,142,0
2026-08-24,20,1,64,64,0
2026-08-24,20,2,84,84,0
2026-08-24,20,3,49,49,0
2026-08-24,20,4,70,70,0
2026-08-24,20,5,79,79,0
2026-08-24,21,1,129,129,0
2026-08-24,21,2,166,166,0
2026-08-24,21,3,129,129,0
2026-08-24,21,4,128,128,0
2026-08-24,21,5,140,140,0
2026-08-24,22,1,33,33,0
2026-08-24,22,2,34,34,0
2026-08-24,22,3,17,17,0
2026-08-24,22,4,36,36,0
2026-08-24,22,5,36,36,0
2026-08-24,23,1,103,103,0
2026-08-24,23,2,126,126,0
2026-08-24,23,3,84,84,0
2026-08-24,23,4,111,111,0
2026-08-24,23,5,105,105,0
2026-08-24,24,1,98,98,0
2026-08-24,24,2,126,126,0
2026-08-24,24,3,78,23,1
2026-08-24,24,4,94,94,0
2026-08-24,24,5,85,85,0
2026-08-24,25,1,118,118,0
2026-08-24,25,2,154,154,0
2026-08-24,25,3,119,119,0
2026-08-24,25,4,93,93,0
2026-08-24,25,5,131,131,0
2026-08-25,1,1,128,128,0
2026-08-25,1,2,134,134,0
2026-08-25,1,3,100,100,0
2026-08-25,1,4,113,113,0
2026-08-25,1,5,117,112,1
2026-08-25,2,1,80,80,0
2026-08-25,2,2,129,129,0
2026-08-25,2,3,80,80,0
2026-08-25,2,4,90,90,0
2026-08-25,2,5,85,85,0
2026-08-25,3,1,111,111,0
2026-08-25,3,2,158,158,0
2026-08-25,3,3,90,90,0
2026-08-25,3,4,116,116,0
2026-08-25,3,5,117,117,0
2026-08-25,4,1,123,123,0
2026-08-25,4,2,154,154,0
2026-08-25,4,3,119,119,0
2026-08-25,4,4,145,145,0
2026-08-25,4,5,141,141,0
2026-08-25,5,1,53,53,0
2026-08-25,5,2,71,71,0
2026-08-25,5,3,49,49,0
2026-08-25,5,4,45,45,0
2026-08-25,5,5,54,0,1
2026-08-25,6,1,153,153,0
2026-08-25,6,2,208,208,0
2026-08-25,6,3,182,0,1
2026-08-25,6,4,141,141,0
2026-08-25,6,5,173,173,0
2026-08-25,7,1,62,62,0
2026-08-25,7,2,44,44,0
2026-08-25,7,3,34,34,0
2026-08-25,7,4,43,43,0
2026-08-25,7,5,40,40,0
2026-08-25,8,1,107,107,0
2026-08-25,8,2,125,125,0
2026-08-25,8,3,96,96,0
2026-08-25,8,4,98,98,0
2026-08-25,8,5,120,120,0
2026-08-25,9,1,145,145,0
2026-08-25,9,2,142,142,0
2026-08-25,9,3,85,85,0
2026-08-25,9,4,131,131,0
2026-08-25,9,5,131,131,0
2026-08-25,10,1,91,91,0
2026-08-25,10,2,88,88,0
2026-08-25,10,3,68,68,0
2026-08-25,10,4,63,63,0
2026-08-25,10,5,81,81,0
2026-08-25,11,1,94,93,1
2026-08-25,11,2,97,97,0
2026-08-25,11,3,61,61,0
2026-08-25,11,4,89,64,1
2026-08-25,11,5,89,89,0
2026-08-25,12,1,162,162,0
2026-08-25,12,2,119,0,1
2026-08-25,12,3,72,72,0
2026-08-25,12,4,83,83,0
2026-08-25,12,5,106,10,1
2026-08-25,13,1,78,78,0
2026-08-25,13,2,92,92,0
2026-08-25,13,3,65,65,0
2026-08-25,13,4,64,64,0
2026-08-25,13,5,77,77,0
2026-08-25,14,1,178,178,0
2026-08-25,14,2,212,0,1
2026-08-25,14,3,131,131,0
2026-08-25,14,4,206,206,0
2026-08-25,14,5,198,198,0
2026-08-25,15,1,104,104,0
2026-08-25,15,2,110,110,0
2026-08-25,15,3,120,120,0
2026-08-25,15,4,75,75,0
2026-08-25,15,5,111,111,0
2026-08-25,16,1,63,63,0
2026-08-25,16,2,67,67,0
2026-08-25,16,3,35,35,0
2026-08-25,16,4,54,54,0
2026-08-25,16,5,55,55,0
2026-08-25,17,1,49,49,0
2026-08-25,17,2,49,0,1
2026-08-25,17,3,30,30,0
2026-08-25,17,4,45,45,0
2026-08-25,17,5,57,57,0
2026-08-25,18,1,203,203,0
2026-08-25,18,2,167,167,0
2026-08-25,18,3,112,112,0
2026-08-25,18,4,132,0,1
2026-08-25,18,5,142,142,0
2026-08-25,19,1,143,143,0
2026-08-25,19,2,176,0,1
2026-08-25,19,3,164,164,0
2026-08-25,19,4,134,134,0
2026-08-25,19,5,146,146,0
2026-08-25,20,1,75,75,0
2026-08-25,20,2,95,95,0
2026-08-25,20,3,75,75,0
2026-08-25,20,4,75,75,0
2026-08-25,20,5,80,80,0
2026-08-25,21,1,149,149,0
2026-08-25,21,2,181,181,0
2026-08-25,21,3,116,116,0
2026-08-25,21,4,128,115,1
2026-08-25,21,5,132,132,0
2026-08-25,22,1,46,46,0
2026-08-25,22,2,43,43,0
2026-08-25,22,3,36,36,0
2026-08-25,22,4,16,16,0
2026-08-25,22,5,24,24,0
2026-08-25,23,1,126,126,0
2026-08-25,23,2,119,119,0
2026-08-25,23,3,77,77,0
2026-08-25,23,4,98,98,0
2026-08-25,23,5,99,99,0
2026-08-25,24,1,110,110,0
2026-08-25,24,2,102,102,0
2026-08-25,24,3,78,0,1
2026-08-25,24,4,86,86,0
2026-08-25,24,5,82,82,0
2026-08-25,25,1,140,140,0
2026-08-25,25,2,141,141,0
2026-08-25,25,3,91,91,0
2026-08-25,25,4,101,101,0
2026-08-25,25,5,111,111,0
2026-08-26,1,1,140,140,0
2026-08-26,1,2,153,153,0
2026-08-26,1,3,109,109,0
2026-08-26,1,4,103,103,0
2026-08-26,1,5,120,120,0
2026-08-26,2,1,90,90,0
2026-08-26,2,2,130,130,0
2026-08-26,2,3,67,67,0
2026-08-26,2,4,91,91,0
2026-08-26,2,5,103,103,0
2026-08-26,3,1,133,133,0
2026-08-26,3,2,161,161,0
2026-08-26,3,3,106,106,0
2026-08-26,3,4,133,133,0
2026-08-26,3,5,123,123,0
2026-08-26,4,1,145,145,0
2026-08-26,4,2,142,142,0
2026-08-26,4,3,121,121,0
2026-08-26,4,4,119,119,0
2026-08-26,4,5,170,170,0
2026-08-26,5,1,60,60,0
2026-08-26,5,2,81,81,0
2026-08-26,5,3,42,42,0
2026-08-26,5,4,50,50,0
2026-08-26,5,5,63,63,0
2026-08-26,6,1,151,151,0
2026-08-26,6,2,193,193,0
2026-08-26,6,3,150,0,1
2026-08-26,6,4,135,135,0
2026-08-26,6,5,178,178,0
2026-08-26,7,1,48,48,0
2026-08-26,7,2,83,83,0
2026-08-26,7,3,41,41,0
2026-08-26,7,4,41,41,0
2026-08-26,7,5,41,41,0
2026-08-26,8,1,119,119,0
2026-08-26,8,2,144,144,0
2026-08-26,8,3,129,6,1
2026-08-26,8,4,99,99,0
2026-08-26,8,5,162,162,0
2026-08-26,9,1,137,137,0
2026-08-26,9,2,176,176,0
2026-08-26,9,3,137,137,0
2026-08-26,9,4,102,102,0
2026-08-26,9,5,100,100,0
2026-08-26,10,1,78,78,0
2026-08-26,10,2,97,97,0
2026-08-26,10,3,57,57,0
2026-08-26,10,4,85,85,0
2026-08-26,10,5,70,70,0
2026-08-26,11,1,121,121,0
2026-08-26,11,2,121,121,0
2026-08-26,11,3,75,75,0
2026-08-26,11,4,82,0,1
2026-08-26,11,5,80,80,0
2026-08-26,12,1,91,91,0
2026-08-26,12,2,124,0,1
2026-08-26,12,3,82,82,0
2026-08-26,12,4,82,82,0
2026-08-26,12,5,92,0,1
2026-08-26,13,1,77,77,0
2026-08-26,13,2,92,92,0
2026-08-26,13,3,64,64,0
2026-08-26,13,4,81,81,0
2026-08-26,13,5,96,96,0
2026-08-26,14,1,173,173,0
2026-08-26,14,2,195,195,0
2026-08-26,14,3,140,140,0
2026-08-26,14,4,201,201,0
2026-08-26,14,5,173,173,0
2026-08-26,15,1,107,107,0
2026-08-26,15,2,143,143,0
2026-08-26,15,3,77,77,0
2026-08-26,15,4,83,83,0
2026-08-26,15,5,103,103,0
2026-08-26,16,1,44,44,0
2026-08-26,16,2,61,61,0
2026-08-26,16,3,29,29,0
2026-08-26,16,4,40,40,0
2026-08-26,16,5,41,41,0
2026-08-26,17,1,59,59,0
2026-08-26,17,2,69,0,1
2026-08-26,17,3,54,51,1
2026-08-26,17,4,66,66,0
2026-08-26,17,5,59,59,0
2026-08-26,18,1,123,123,0
2026-08-26,18,2,175,175,0
2026-08-26,18,3,122,122,0
2026-08-26,18,4,111,111,0
2026-08-26,18,5,130,130,0
2026-08-26,19,1,176,176,0
2026-08-26,19,2,162,0,1
2026-08-26,19,3,115,115,0
2026-08-26,19,4,148,148,0
2026-08-26,19,5,135,135,0
2026-08-26,20,1,74,74,0
2026-08-26,20,2,114,114,0
2026-08-26,20,3,106,106,0
2026-08-26,20,4,74,74,0
2026-08-26,20,5,75,75,0
2026-08-26,21,1,147,147,0
2026-08-26,21,2,175,175,0
2026-08-26,21,3,115,115,0
2026-08-26,21,4,133,133,0
2026-08-26,21,5,132,132,0
2026-08-26,22,1,37,37,0
2026-08-26,22,2,39,39,0
2026-08-26,22,3,29,29,0
2026-08-26,22,4,32,32,0
2026-08-26,22,5,34,34,0
2026-08-26,23,1,105,105,0
2026-08-26,23,2,123,123,0
2026-08-26,23,3,107,107,0
2026-08-26,23,4,100,100,0
2026-08-26,23,5,89,89,0
2026-08-26,24,1,105,105,0
2026-08-26,24,2,126,126,0
2026-08-26,24,3,81,81,0
2026-08-26,24,4,95,95,0
2026-08-26,24,5,87,87,0
2026-08-26,25,1,122,122,0
2026-08-26,25,2,122,122,0
2026-08-26,25,3,105,105,0
2026-08-26,25,4,120,120,0
2026-08-26,25,5,133,133,0
2026-08-27,1,1,126,126,0
2026-08-27,1,2,124,124,0
2026-08-27,1,3,107,107,0
2026-08-27,1,4,102,102,0
2026-08-27,1,5,105,105,0
2026-08-27,2,1,96,96,0
2026-08-27,2,2,113,113,0
2026-08-27,2,3,60,60,0
2026-08-27,2,4,108,108,0
2026-08-27,2,5,106,106,0
2026-08-27,3,1,144,144,0
2026-08-27,3,2,134,134,0
2026-08-27,3,3,122,122,0
2026-08-27,3,4,112,112,0
2026-08-27,3,5,139,139,0
2026-08-27,4,1,139,139,0
2026-08-27,4,2,156,156,0
2026-08-27,4,3,121,121,0
2026-08-27,4,4,128,128,0
2026-08-27,4,5,111,111,0
2026-08-27,5,1,65,65,0
2026-08-27,5,2,79,69,1
2026-08-27,5,3,45,45,0
2026-08-27,5,4,51,51,0
2026-08-27,5,5,62,62,0
2026-08-27,6,1,158,158,0
2026-08-27,6,2,211,211,0
2026-08-27,6,3,144,0,1
2026-08-27,6,4,140,140,0
2026-08-27,6,5,147,147,0
2026-08-27,7,1,50,50,0
2026-08-27,7,2,54,17,1
2026-08-27,7,3,34,34,0
2026-08-27,7,4,28,28,0
2026-08-27,7,5,48,48,0
2026-08-27,8,1,106,106,0
2026-08-27,8,2,111,111,0
2026-08-27,8,3,80,0,1
2026-08-27,8,4,92,92,0
2026-08-27,8,5,139,139,0
2026-08-27,9,1,131,131,0
2026-08-27,9,2,142,142,0
2026-08-27,9,3,91,91,0
2026-08-27,9,4,151,151,0
2026-08-27,9,5,130,130,0
2026-08-27,10,1,87,87,0
2026-08-27,10,2,114,114,0
2026-08-27,10,3,71,71,0
2026-08-27,10,4,81,81,0
2026-08-27,10,5,76,76,0
2026-08-27,11,1,82,82,0
2026-08-27,11,2,102,102,0
2026-08-27,11,3,62,62,0
2026-08-27,11,4,85,85,0
2026-08-27,11,5,109,109,0
2026-08-27,12,1,105,105,0
2026-08-27,12,2,116,0,1
2026-08-27,12,3,92,92,0
2026-08-27,12,4,86,86,0
2026-08-27,12,5,96,96,0
2026-08-27,13,1,78,78,0
2026-08-27,13,2,78,78,0
2026-08-27,13,3,81,81,0
2026-08-27,13,4,78,78,0
2026-08-27,13,5,90,90,0
2026-08-27,14,1,150,150,0
2026-08-27,14,2,203,203,0
2026-08-27,14,3,133,133,0
2026-08-27,14,4,147,147,0
2026-08-27,14,5,137,137,0
2026-08-27,15,1,108,108,0
2026-08-27,15,2,104,104,0
2026-08-27,15,3,85,85,0
2026-08-27,15,4,100,100,0
2026-08-27,15,5,107,107,0
2026-08-27,16,1,40,40,0
2026-08-27,16,2,57,57,0
2026-08-27,16,3,39,39,0
2026-08-27,16,4,62,62,0
2026-08-27,16,5,43,43,0
2026-08-27,17,1,54,54,0
2026-08-27,17,2,99,99,0
2026-08-27,17,3,51,51,0
2026-08-27,17,4,49,49,0
2026-08-27,17,5,63,63,0
2026-08-27,18,1,159,159,0
2026-08-27,18,2,155,155,0
2026-08-27,18,3,120,120,0
2026-08-27,18,4,146,146,0
2026-08-27,18,5,152,152,0
2026-08-27,19,1,145,145,0
2026-08-27,19,2,169,169,0
2026-08-27,19,3,91,91,0
2026-08-27,19,4,133,133,0
2026-08-27,19,5,154,154,0
2026-08-27,20,1,86,86,0
2026-08-27,20,2,98,98,0
2026-08-27,20,3,62,62,0
2026-08-27,20,4,82,82,0
2026-08-27,20,5,77,77,0
2026-08-27,21,1,131,131,0
2026-08-27,21,2,167,167,0
2026-08-27,21,3,118,118,0
2026-08-27,21,4,127,127,0
2026-08-27,21,5,154,154,0
2026-08-27,22,1,38,38,0
2026-08-27,22,2,33,33,0
2026-08-27,22,3,28,28,0
2026-08-27,22,4,24,24,0
2026-08-27,22,5,37,37,0
2026-08-27,23,1,109,109,0
2026-08-27,23,2,136,136,0
2026-08-27,23,3,89,89,0
2026-08-27,23,4,102,102,0
2026-08-27,23,5,97,97,0
2026-08-27,24,1,89,89,0
2026-08-27,24,2,123,123,0
2026-08-27,24,3,80,80,0
2026-08-27,24,4,78,78,0
2026-08-27,24,5,91,91,0
2026-08-27,25,1,107,107,0
2026-08-27,25,2,143,59,1
2026-08-27,25,3,94,94,0
2026-08-27,25,4,96,96,0
2026-08-27,25,5,120,120,0
2026-08-28,1,1,104,104,0
2026-08-28,1,2,142,142,0
2026-08-28,1,3,115,115,0
2026-08-28,1,4,114,114,0
2026-08-28,1,5,124,124,0
2026-08-28,2,1,107,107,0
2026-08-28,2,2,108,108,0
2026-08-28,2,3,66,66,0
2026-08-28,2,4,95,95,0
2026-08-28,2,5,68,68,0
2026-08-28,3,1,136,136,0
2026-08-28,3,2,167,167,0
2026-08-28,3,3,147,147,0
2026-08-28,3,4,100,100,0
2026-08-28,3,5,130,130,0
2026-08-28,4,1,142,142,0
