date,drug_id,location_id,opening_stock,received_qty,dispensed_qty,closing_stock,stockout_flag
2026-06-14,11,2,582,0,110,472,0
2026-06-14,11,3,371,0,79,292,0
2026-06-14,11,4,637,0,116,521,0
2026-06-14,11,5,730,0,90,640,0
2026-06-14,12,1,265,698,115,848,0
2026-06-14,12,2,664,0,178,486,0
2026-06-14,12,3,141,0,106,35,0
2026-06-14,12,4,541,0,94,447,0
2026-06-14,12,5,449,0,106,343,0
2026-06-14,13,1,289,571,107,753,0
2026-06-14,13,2,771,0,122,649,0
2026-06-14,13,3,0,0,0,0,1
2026-06-14,13,4,371,0,90,281,0
2026-06-14,13,5,476,0,109,367,0
2026-06-14,14,1,712,1011,175,1548,0
2026-06-14,14,2,927,0,222,705,0
2026-06-14,14,3,318,632,165,785,0
2026-06-14,14,4,979,0,161,818,0
2026-06-14,14,5,1289,0,198,1091,0
2026-06-14,15,1,0,0,0,0,1
2026-06-14,15,2,362,0,147,215,0
2026-06-14,15,3,575,0,93,482,0
2026-06-14,15,4,490,0,111,379,0
2026-06-14,15,5,284,0,103,181,0
2026-06-14,16,1,402,0,52,350,0
2026-06-14,16,2,0,0,0,0,1
2026-06-14,16,3,355,0,46,309,0
2026-06-14,16,4,160,348,50,458,0
2026-06-14,16,5,419,0,58,361,0
2026-06-14,17,1,410,0,58,352,0
2026-06-14,17,2,0,0,0,0,1
2026-06-14,17,3,225,0,51,174,0
2026-06-14,17,4,448,0,60,388,0
2026-06-14,17,5,313,0,56,257,0
2026-06-14,18,1,686,666,173,1179,0
2026-06-14,18,2,751,0,185,566,0
2026-06-14,18,3,774,0,129,645,0
2026-06-14,18,4,1299,0,142,1157,0
2026-06-14,18,5,864,0,156,708,0
2026-06-14,19,1,114,0,114,0,1
2026-06-14,19,2,850,0,200,650,0
2026-06-14,19,3,383,773,145,1011,0
2026-06-14,19,4,1128,0,137,991,0
2026-06-14,19,5,701,0,175,526,0
2026-06-14,20,1,269,0,93,176,0
2026-06-14,20,2,0,0,0,0,1
2026-06-14,20,3,402,0,89,313,0
2026-06-14,20,4,359,0,75,284,0
2026-06-14,20,5,83,618,83,618,1
2026-06-14,21,1,27,0,27,0,1
2026-06-14,21,2,685,996,225,1456,0
2026-06-14,21,3,1193,0,202,991,0
2026-06-14,21,4,345,918,144,1119,0
2026-06-14,21,5,1306,0,147,1159,0
2026-06-14,22,1,226,0,43,183,0
2026-06-14,22,2,382,0,52,330,0
2026-06-14,22,3,173,0,26,147,0
2026-06-14,22,4,212,0,25,187,0
2026-06-14,22,5,269,0,35,234,0
2026-06-14,23,1,592,0,168,424,0
2026-06-14,23,2,154,0,154,0,0
2026-06-14,23,3,291,425,95,621,0
2026-06-14,23,4,493,721,115,1099,0
2026-06-14,23,5,624,0,119,505,0
2026-06-14,24,1,0,518,0,518,1
2026-06-14,24,2,0,0,0,0,1
2026-06-14,24,3,432,0,83,349,0
2026-06-14,24,4,704,0,84,620,0
2026-06-14,24,5,248,0,118,130,0
2026-06-14,25,1,455,0,154,301,0
2026-06-14,25,2,786,0,176,610,0
2026-06-14,25,3,556,0,102,454,0
2026-06-14,25,4,675,0,129,546,0
2026-06-14,25,5,674,0,134,540,0
2026-06-15,1,1,40,740,40,740,1
2026-06-15,1,2,1203,0,191,1012,0
2026-06-15,1,3,1040,0,106,934,0
2026-06-15,1,4,1216,0,170,1046,0
2026-06-15,1,5,869,0,147,722,0
2026-06-15,2,1,479,0,88,391,0
2026-06-15,2,2,642,0,113,529,0
2026-06-15,2,3,256,0,76,180,0
2026-06-15,2,4,259,531,95,695,0
2026-06-15,2,5,661,0,152,509,0
2026-06-15,3,1,1112,0,148,964,0
2026-06-15,3,2,788,0,189,599,0
2026-06-15,3,3,569,0,167,402,0
2026-06-15,3,4,669,600,141,1128,0
2026-06-15,3,5,0,0,0,0,1
2026-06-15,4,1,215,702,152,765,0
2026-06-15,4,2,486,0,213,273,0
2026-06-15,4,3,0,0,0,0,1
2026-06-15,4,4,614,0,139,475,0
2026-06-15,4,5,958,0,130,828,0
2026-06-15,5,1,285,343,68,560,0
2026-06-15,5,2,283,338,81,540,0
2026-06-15,5,3,536,0,50,486,0
2026-06-15,5,4,288,0,52,236,0
2026-06-15,5,5,41,0,41,0,1
2026-06-15,6,1,1168,0,187,981,0
2026-06-15,6,2,1337,0,221,1116,0
2026-06-15,6,3,514,0,150,364,0
2026-06-15,6,4,953,0,178,775,0
2026-06-15,6,5,1360,0,177,1183,0
2026-06-15,7,1,153,0,72,81,0
2026-06-15,7,2,216,0,74,142,0
2026-06-15,7,3,112,257,54,315,0
2026-06-15,7,4,153,276,66,363,0
2026-06-15,7,5,0,221,0,221,1
2026-06-15,8,1,864,0,114,750,0
2026-06-15,8,2,413,0,141,272,0
2026-06-15,8,3,171,0,83,88,0
2026-06-15,8,4,306,0,108,198,0
2026-06-15,8,5,544,0,125,419,0
2026-06-15,9,1,865,0,150,715,0
2026-06-15,9,2,669,917,192,1394,0
2026-06-15,9,3,462,772,106,1128,0
2026-06-15,9,4,640,0,141,499,0
2026-06-15,9,5,755,0,141,614,0
2026-06-15,10,1,713,0,84,629,0
2026-06-15,10,2,618,0,120,498,0
2026-06-15,10,3,414,308,99,623,0
2026-06-15,10,4,667,0,68,599,0
2026-06-15,10,5,549,0,91,458,0
2026-06-15,11,1,483,0,107,376,0
2026-06-15,11,2,472,0,113,359,0
2026-06-15,11,3,292,0,73,219,0
2026-06-15,11,4,521,0,87,434,0
2026-06-15,11,5,640,0,98,542,0
2026-06-15,12,1,848,0,163,685,0
2026-06-15,12,2,486,626,125,987,0
2026-06-15,12,3,35,0,35,0,1
2026-06-15,12,4,447,0,86,361,0
2026-06-15,12,5,343,551,107,787,0
2026-06-15,13,1,753,0,102,651,0
2026-06-15,13,2,649,0,99,550,0
2026-06-15,13,3,0,0,0,0,1
2026-06-15,13,4,281,0,110,171,0
2026-06-15,13,5,367,0,102,265,0
2026-06-15,14,1,1548,0,192,1356,0
2026-06-15,14,2,705,941,301,1345,0
2026-06-15,14,3,785,0,162,623,0
2026-06-15,14,4,818,0,154,664,0
2026-06-15,14,5,1091,0,191,900,0
2026-06-15,15,1,0,0,0,0,1
2026-06-15,15,2,215,0,130,85,0
2026-06-15,15,3,482,0,87,395,0
2026-06-15,15,4,379,0,114,265,0
2026-06-15,15,5,181,0,115,66,0
2026-06-15,16,1,350,0,52,298,0
2026-06-15,16,2,0,386,0,386,1
2026-06-15,16,3,309,0,55,254,0
2026-06-15,16,4,458,0,54,404,0
2026-06-15,16,5,361,0,54,307,0
2026-06-15,17,1,352,0,56,296,0
2026-06-15,17,2,0,0,0,0,1
2026-06-15,17,3,174,299,52,421,0
2026-06-15,17,4,388,0,58,330,0
2026-06-15,17,5,257,348,67,538,0
2026-06-15,18,1,1179,0,162,1017,0
2026-06-15,18,2,566,0,215,351,0
2026-06-15,18,3,645,0,131,514,0
2026-06-15,18,4,1157,0,161,996,0
2026-06-15,18,5,708,0,159,549,0
2026-06-15,19,1,0,1054,0,1054,1
2026-06-15,19,2,650,0,197,453,0
2026-06-15,19,3,1011,0,129,882,0
2026-06-15,19,4,991,0,160,831,0
2026-06-15,19,5,526,0,177,349,0
2026-06-15,20,1,176,636,89,723,0
2026-06-15,20,2,0,0,0,0,1
2026-06-15,20,3,313,0,82,231,0
2026-06-15,20,4,284,0,89,195,0
2026-06-15,20,5,618,0,102,516,0
2026-06-15,21,1,0,842,0,842,1
2026-06-15,21,2,1456,0,197,1259,0
2026-06-15,21,3,991,0,166,825,0
2026-06-15,21,4,1119,0,144,975,0
2026-06-15,21,5,1159,0,177,982,0
2026-06-15,22,1,183,0,40,143,0
2026-06-15,22,2,330,0,46,284,0
2026-06-15,22,3,147,0,35,112,0
2026-06-15,22,4,187,0,35,152,0
2026-06-15,22,5,234,0,47,187,0
2026-06-15,23,1,424,0,133,291,0
2026-06-15,23,2,0,0,0,0,1
2026-06-15,23,3,621,0,102,519,0
2026-06-15,23,4,1099,0,105,994,0
2026-06-15,23,5,505,617,116,1006,0
2026-06-15,24,1,518,0,110,408,0
2026-06-15,24,2,0,0,0,0,1
2026-06-15,24,3,349,0,107,242,0
2026-06-15,24,4,620,0,107,513,0
2026-06-15,24,5,130,677,103,704,0
2026-06-15,25,1,301,0,148,153,0
2026-06-15,25,2,610,0,152,458,0
2026-06-15,25,3,454,0,112,342,0
2026-06-15,25,4,546,0,139,407,0
2026-06-15,25,5,540,0,122,418,0
2026-06-16,1,1,740,0,164,576,0
2026-06-16,1,2,1012,0,175,837,0
2026-06-16,1,3,934,0,119,815,0
2026-06-16,1,4,1046,0,138,908,0
2026-06-16,1,5,722,0,144,578,0
2026-06-16,2,1,391,0,114,277,0
2026-06-16,2,2,529,0,120,409,0
2026-06-16,2,3,180,453,73,560,0
2026-06-16,2,4,695,0,99,596,0
2026-06-16,2,5,509,0,103,406,0
2026-06-16,3,1,964,0,154,810,0
2026-06-16,3,2,599,0,228,371,0
2026-06-16,3,3,402,550,135,817,0
2026-06-16,3,4,1128,0,129,999,0
2026-06-16,3,5,0,882,0,882,1
2026-06-16,4,1,765,0,182,583,0
2026-06-16,4,2,273,0,204,69,0
2026-06-16,4,3,0,617,0,617,1
2026-06-16,4,4,475,0,141,334,0
2026-06-16,4,5,828,0,161,667,0
2026-06-16,5,1,560,0,56,504,0
2026-06-16,5,2,540,0,76,464,0
2026-06-16,5,3,486,0,49,437,0
2026-06-16,5,4,236,0,51,185,0
2026-06-16,5,5,0,0,0,0,1
2026-06-16,6,1,981,0,178,803,0
2026-06-16,6,2,1116,0,199,917,0
2026-06-16,6,3,364,889,159,1094,0
2026-06-16,6,4,775,0,169,606,0
2026-06-16,6,5,1183,0,139,1044,0
2026-06-16,7,1,81,0,54,27,0
2026-06-16,7,2,142,0,58,84,0
2026-06-16,7,3,315,0,35,280,0
2026-06-16,7,4,363,0,41,322,0
2026-06-16,7,5,221,0,41,180,0
2026-06-16,8,1,750,0,124,626,0
2026-06-16,8,2,272,0,145,127,0
2026-06-16,8,3,88,0,88,0,1
2026-06-16,8,4,198,483,119,562,0
2026-06-16,8,5,419,0,121,298,0
2026-06-16,9,1,715,0,139,576,0
2026-06-16,9,2,1394,0,180,1214,0
2026-06-16,9,3,1128,0,116,1012,0
2026-06-16,9,4,499,688,129,1058,0
2026-06-16,9,5,614,796,115,1295,0
2026-06-16,10,1,629,0,98,531,0
2026-06-16,10,2,498,0,123,375,0
2026-06-16,10,3,623,0,75,548,0
2026-06-16,10,4,599,0,77,522,0
2026-06-16,10,5,458,0,90,368,0
2026-06-16,11,1,376,0,109,267,0
2026-06-16,11,2,359,0,102,257,0
2026-06-16,11,3,219,308,77,450,0
2026-06-16,11,4,434,0,85,349,0
2026-06-16,11,5,542,0,96,446,0
2026-06-16,12,1,685,0,105,580,0
2026-06-16,12,2,987,0,133,854,0
2026-06-16,12,3,0,453,0,453,1
2026-06-16,12,4,361,510,91,780,0
2026-06-16,12,5,787,0,116,671,0
2026-06-16,13,1,651,0,113,538,0
2026-06-16,13,2,550,0,107,443,0
2026-06-16,13,3,0,0,0,0,1
2026-06-16,13,4,171,344,76,439,0
2026-06-16,13,5,265,523,87,701,0
2026-06-16,14,1,1356,0,192,1164,0
2026-06-16,14,2,1345,0,228,1117,0
2026-06-16,14,3,623,813,148,1288,0
2026-06-16,14,4,664,0,183,481,0
2026-06-16,14,5,900,0,174,726,0
2026-06-16,15,1,0,0,0,0,1
2026-06-16,15,2,85,0,85,0,1
2026-06-16,15,3,395,0,105,290,0
2026-06-16,15,4,265,0,81,184,0
2026-06-16,15,5,66,654,66,654,1
2026-06-16,16,1,298,0,79,219,0
2026-06-16,16,2,386,0,65,321,0
2026-06-16,16,3,254,0,41,213,0
2026-06-16,16,4,404,0,56,348,0
2026-06-16,16,5,307,0,43,264,0
2026-06-16,17,1,296,0,61,235,0
2026-06-16,17,2,0,0,0,0,1
2026-06-16,17,3,421,0,39,382,0
2026-06-16,17,4,330,0,58,272,0
2026-06-16,17,5,538,0,60,478,0
2026-06-16,18,1,1017,0,167,850,0
2026-06-16,18,2,351,1082,208,1225,0
2026-06-16,18,3,514,0,131,383,0
2026-06-16,18,4,996,0,150,846,0
2026-06-16,18,5,549,711,161,1099,0
2026-06-16,19,1,1054,0,169,885,0
2026-06-16,19,2,453,0,202,251,0
2026-06-16,19,3,882,0,210,672,0
2026-06-16,19,4,831,0,141,690,0
2026-06-16,19,5,349,0,164,185,0
2026-06-16,20,1,723,0,89,634,0
2026-06-16,20,2,0,518,0,518,1
2026-06-16,20,3,231,370,81,520,0
2026-06-16,20,4,195,358,96,457,0
2026-06-16,20,5,516,0,126,390,0
2026-06-16,21,1,842,0,157,685,0
2026-06-16,21,2,1259,0,185,1074,0
2026-06-16,21,3,825,0,107,718,0
2026-06-16,21,4,975,0,147,828,0
2026-06-16,21,5,982,0,202,780,0
2026-06-16,22,1,143,214,31,326,0
2026-06-16,22,2,284,0,68,216,0
2026-06-16,22,3,112,174,34,252,0
2026-06-16,22,4,152,0,30,122,0
2026-06-16,22,5,187,0,34,153,0
2026-06-16,23,1,291,675,113,853,0
2026-06-16,23,2,0,0,0,0,1
2026-06-16,23,3,519,0,90,429,0
2026-06-16,23,4,994,0,126,868,0
2026-06-16,23,5,1006,0,138,868,0
2026-06-16,24,1,408,0,105,303,0
2026-06-16,24,2,0,623,0,623,1
2026-06-16,24,3,242,0,81,161,0
2026-06-16,24,4,513,0,103,410,0
2026-06-16,24,5,704,0,105,599,0
2026-06-16,25,1,153,630,153,630,1
2026-06-16,25,2,458,0,171,287,0
2026-06-16,25,3,342,620,103,859,0
2026-06-16,25,4,407,559,111,855,0
2026-06-16,25,5,418,686,133,971,0
2026-06-17,1,1,576,0,155,421,0
2026-06-17,1,2,837,0,164,673,0
2026-06-17,1,3,815,0,114,701,0
2026-06-17,1,4,908,0,121,787,0
2026-06-17,1,5,578,627,128,1077,0
2026-06-17,2,1,277,0,96,181,0
2026-06-17,2,2,409,0,147,262,0
2026-06-17,2,3,560,0,86,474,0
2026-06-17,2,4,596,0,83,513,0
2026-06-17,2,5,406,0,100,306,0
2026-06-17,3,1,810,0,150,660,0
2026-06-17,3,2,371,779,162,988,0
2026-06-17,3,3,817,0,130,687,0
2026-06-17,3,4,999,0,133,866,0
2026-06-17,3,5,882,0,179,703,0
2026-06-17,4,1,583,0,148,435,0
2026-06-17,4,2,69,823,69,823,1
2026-06-17,4,3,617,0,121,496,0
2026-06-17,4,4,334,909,146,1097,0
2026-06-17,4,5,667,0,158,509,0
2026-06-17,5,1,504,0,64,440,0
2026-06-17,5,2,464,0,75,389,0
2026-06-17,5,3,437,0,59,378,0
2026-06-17,5,4,185,0,59,126,0
2026-06-17,5,5,0,304,0,304,1
2026-06-17,6,1,803,0,193,610,0
2026-06-17,6,2,917,0,264,653,0
2026-06-17,6,3,1094,0,121,973,0
2026-06-17,6,4,606,1001,172,1435,0
2026-06-17,6,5,1044,0,161,883,0
2026-06-17,7,1,27,0,27,0,1
2026-06-17,7,2,84,346,61,369,0
2026-06-17,7,3,280,0,50,230,0
2026-06-17,7,4,322,0,48,274,0
2026-06-17,7,5,180,0,50,130,0
2026-06-17,8,1,626,0,112,514,0
2026-06-17,8,2,127,0,127,0,1
2026-06-17,8,3,0,0,0,0,1
2026-06-17,8,4,562,0,114,448,0
2026-06-17,8,5,298,0,114,184,0
2026-06-17,9,1,576,0,156,420,0
2026-06-17,9,2,1214,0,184,1030,0
2026-06-17,9,3,1012,0,124,888,0
2026-06-17,9,4,1058,0,139,919,0
2026-06-17,9,5,1295,0,132,1163,0
2026-06-17,10,1,531,0,107,424,0
2026-06-17,10,2,375,685,111,949,0
2026-06-17,10,3,548,0,92,456,0
2026-06-17,10,4,522,0,90,432,0
2026-06-17,10,5,368,0,89,279,0
2026-06-17,11,1,267,0,75,192,0
2026-06-17,11,2,257,442,110,589,0
2026-06-17,11,3,450,0,81,369,0
2026-06-17,11,4,349,0,87,262,0
2026-06-17,11,5,446,0,86,360,0
2026-06-17,12,1,580,0,103,477,0
2026-06-17,12,2,854,0,130,724,0
2026-06-17,12,3,453,0,82,371,0
2026-06-17,12,4,780,0,139,641,0
2026-06-17,12,5,671,0,107,564,0
2026-06-17,13,1,538,0,75,463,0
2026-06-17,13,2,443,0,112,331,0
2026-06-17,13,3,0,0,0,0,1
2026-06-17,13,4,439,0,81,358,0
2026-06-17,13,5,701,0,77,624,0
2026-06-17,14,1,1164,0,195,969,0
2026-06-17,14,2,1117,0,232,885,0
2026-06-17,14,3,1288,0,148,1140,0
2026-06-17,14,4,481,0,172,309,0
2026-06-17,14,5,726,0,174,552,0
2026-06-17,15,1,0,476,0,476,1
2026-06-17,15,2,0,520,0,520,1
2026-06-17,15,3,290,0,82,208,0
2026-06-17,15,4,184,0,106,78,0
2026-06-17,15,5,654,0,117,537,0
2026-06-17,16,1,219,0,58,161,0
2026-06-17,16,2,321,0,71,250,0
2026-06-17,16,3,213,218,47,384,0
2026-06-17,16,4,348,0,40,308,0
2026-06-17,16,5,264,0,59,205,0
2026-06-17,17,1,235,0,82,153,0
2026-06-17,17,2,0,339,0,339,1
2026-06-17,17,3,382,0,57,325,0
2026-06-17,17,4,272,252,64,460,0
2026-06-17,17,5,478,0,62,416,0
2026-06-17,18,1,850,0,160,690,0
2026-06-17,18,2,1225,0,272,953,0
2026-06-17,18,3,383,0,194,189,0
2026-06-17,18,4,846,0,162,684,0
2026-06-17,18,5,1099,0,151,948,0
2026-06-17,19,1,885,0,184,701,0
2026-06-17,19,2,251,0,221,30,0
2026-06-17,19,3,672,0,142,530,0
2026-06-17,19,4,690,0,150,540,0
2026-06-17,19,5,185,854,137,902,0
2026-06-17,20,1,634,0,123,511,0
2026-06-17,20,2,518,0,194,324,0
2026-06-17,20,3,520,0,79,441,0
2026-06-17,20,4,457,0,90,367,0
2026-06-17,20,5,390,0,94,296,0
2026-06-17,21,1,685,0,156,529,0
2026-06-17,21,2,1074,0,186,888,0
2026-06-17,21,3,718,0,129,589,0
2026-06-17,21,4,828,0,150,678,0
2026-06-17,21,5,780,0,140,640,0
2026-06-17,22,1,326,0,49,277,0
2026-06-17,22,2,216,0,41,175,0
2026-06-17,22,3,252,0,41,211,0
2026-06-17,22,4,122,0,40,82,0
2026-06-17,22,5,153,0,34,119,0
2026-06-17,23,1,853,0,124,729,0
2026-06-17,23,2,0,0,0,0,1
2026-06-17,23,3,429,567,105,891,0
2026-06-17,23,4,868,0,105,763,0
2026-06-17,23,5,868,0,124,744,0
2026-06-17,24,1,303,733,103,933,0
2026-06-17,24,2,623,0,121,502,0
2026-06-17,24,3,161,552,89,624,0
2026-06-17,24,4,410,0,98,312,0
2026-06-17,24,5,599,0,119,480,0
2026-06-17,25,1,630,0,130,500,0
2026-06-17,25,2,287,903,161,1029,0
2026-06-17,25,3,859,0,104,755,0
2026-06-17,25,4,855,0,134,721,0
2026-06-17,25,5,971,0,148,823,0
2026-06-18,1,1,421,0,128,293,0
2026-06-18,1,2,673,0,158,515,0
2026-06-18,1,3,701,0,114,587,0
2026-06-18,1,4,787,0,127,660,0
2026-06-18,1,5,1077,0,142,935,0
2026-06-18,2,1,181,534,105,610,0
2026-06-18,2,2,262,785,100,947,0
2026-06-18,2,3,474,0,74,400,0
2026-06-18,2,4,513,0,105,408,0
2026-06-18,2,5,306,535,94,747,0
2026-06-18,3,1,660,0,153,507,0
2026-06-18,3,2,988,0,181,807,0
2026-06-18,3,3,687,0,112,575,0
2026-06-18,3,4,866,0,135,731,0
2026-06-18,3,5,703,0,141,562,0
2026-06-18,4,1,435,677,157,955,0
2026-06-18,4,2,823,0,182,641,0
2026-06-18,4,3,496,560,117,939,0
2026-06-18,4,4,1097,0,148,949,0
2026-06-18,4,5,509,0,175,334,0
2026-06-18,5,1,440,0,55,385,0
2026-06-18,5,2,389,0,74,315,0
2026-06-18,5,3,378,0,51,327,0
2026-06-18,5,4,126,293,70,349,0
2026-06-18,5,5,304,0,57,247,0
2026-06-18,6,1,610,801,203,1208,0
2026-06-18,6,2,653,1424,218,1859,0
2026-06-18,6,3,973,0,145,828,0
2026-06-18,6,4,1435,0,181,1254,0
2026-06-18,6,5,883,0,177,706,0
2026-06-18,7,1,0,0,0,0,1
2026-06-18,7,2,369,0,66,303,0
2026-06-18,7,3,230,0,56,174,0
2026-06-18,7,4,274,0,44,230,0
2026-06-18,7,5,130,315,45,400,0
2026-06-18,8,1,514,0,149,365,0
2026-06-18,8,2,0,855,0,855,1
2026-06-18,8,3,0,670,0,670,1
2026-06-18,8,4,448,0,112,336,0
2026-06-18,8,5,184,633,125,692,0
2026-06-18,9,1,420,765,158,1027,0
2026-06-18,9,2,1030,0,162,868,0
2026-06-18,9,3,888,0,117,771,0
2026-06-18,9,4,919,0,123,796,0
2026-06-18,9,5,1163,0,146,1017,0
2026-06-18,10,1,424,0,93,331,0
2026-06-18,10,2,949,0,100,849,0
2026-06-18,10,3,456,0,68,388,0
2026-06-18,10,4,432,0,97,335,0
2026-06-18,10,5,279,0,96,183,0
2026-06-18,11,1,192,627,97,722,0
2026-06-18,11,2,589,0,102,487,0
2026-06-18,11,3,369,0,73,296,0
2026-06-18,11,4,262,374,102,534,0
2026-06-18,11,5,360,0,88,272,0
2026-06-18,12,1,477,615,122,970,0
2026-06-18,12,2,724,0,102,622,0
2026-06-18,12,3,371,382,87,666,0
2026-06-18,12,4,641,0,114,527,0
2026-06-18,12,5,564,0,104,460,0
2026-06-18,13,1,463,0,117,346,0
2026-06-18,13,2,331,0,106,225,0
2026-06-18,13,3,0,0,0,0,1
2026-06-18,13,4,358,0,93,265,0
2026-06-18,13,5,624,0,93,531,0
2026-06-18,14,1,969,0,167,802,0
2026-06-18,14,2,885,0,226,659,0
2026-06-18,14,3,1140,0,142,998,0
2026-06-18,14,4,309,0,195,114,0
2026-06-18,14,5,552,0,228,324,0
2026-06-18,15,1,476,0,126,350,0
2026-06-18,15,2,520,0,119,401,0
2026-06-18,15,3,208,529,89,648,0
2026-06-18,15,4,78,0,78,0,1
2026-06-18,15,5,537,0,94,443,0
2026-06-18,16,1,161,282,53,390,0
2026-06-18,16,2,250,0,67,183,0
2026-06-18,16,3,384,0,49,335,0
2026-06-18,16,4,308,0,51,257,0
2026-06-18,16,5,205,0,58,147,0
2026-06-18,17,1,153,0,60,93,0
2026-06-18,17,2,339,0,73,266,0
2026-06-18,17,3,325,0,60,265,0
2026-06-18,17,4,460,0,55,405,0
2026-06-18,17,5,416,0,58,358,0
2026-06-18,18,1,690,681,165,1206,0
2026-06-18,18,2,953,0,191,762,0
2026-06-18,18,3,189,0,148,41,0
2026-06-18,18,4,684,811,152,1343,0
2026-06-18,18,5,948,0,177,771,0
2026-06-18,19,1,701,0,160,541,0
2026-06-18,19,2,30,0,30,0,1
2026-06-18,19,3,530,903,139,1294,0
2026-06-18,19,4,540,964,127,1377,0
2026-06-18,19,5,902,0,156,746,0
2026-06-18,20,1,511,0,91,420,0
2026-06-18,20,2,324,0,106,218,0
2026-06-18,20,3,441,0,75,366,0
2026-06-18,20,4,367,0,89,278,0
2026-06-18,20,5,296,0,88,208,0
2026-06-18,21,1,529,0,162,367,0
2026-06-18,21,2,888,0,205,683,0
2026-06-18,21,3,589,0,126,463,0
2026-06-18,21,4,678,0,158,520,0
2026-06-18,21,5,640,0,203,437,0
2026-06-18,22,1,277,0,39,238,0
2026-06-18,22,2,175,0,40,135,0
2026-06-18,22,3,211,0,38,173,0
2026-06-18,22,4,82,0,45,37,0
2026-06-18,22,5,119,0,43,76,0
2026-06-18,23,1,729,0,131,598,0
2026-06-18,23,2,0,0,0,0,1
2026-06-18,23,3,891,0,111,780,0
2026-06-18,23,4,763,0,110,653,0
2026-06-18,23,5,744,0,113,631,0
2026-06-18,24,1,933,0,123,810,0
2026-06-18,24,2,502,0,126,376,0
2026-06-18,24,3,624,0,100,524,0
2026-06-18,24,4,312,0,109,203,0
2026-06-18,24,5,480,0,105,375,0
2026-06-18,25,1,500,0,150,350,0
2026-06-18,25,2,1029,0,174,855,0
2026-06-18,25,3,755,0,137,618,0
2026-06-18,25,4,721,0,131,590,0
2026-06-18,25,5,823,0,175,648,0
2026-06-19,1,1,293,927,137,1083,0
2026-06-19,1,2,515,953,161,1307,0
2026-06-19,1,3,587,0,106,481,0
2026-06-19,1,4,660,0,142,518,0
2026-06-19,1,5,935,0,111,824,0
2026-06-19,2,1,610,0,115,495,0
2026-06-19,2,2,947,0,132,815,0
2026-06-19,2,3,400,0,118,282,0
2026-06-19,2,4,408,0,76,332,0
2026-06-19,2,5,747,0,120,627,0
2026-06-19,3,1,507,0,145,362,0
2026-06-19,3,2,807,0,166,641,0
2026-06-19,3,3,575,0,138,437,0
2026-06-19,3,4,731,0,122,609,0
2026-06-19,3,5,562,0,151,411,0
2026-06-19,4,1,955,0,156,799,0
2026-06-19,4,2,641,0,191,450,0
2026-06-19,4,3,939,0,120,819,0
2026-06-19,4,4,949,0,148,801,0
2026-06-19,4,5,334,0,125,209,0
2026-06-19,5,1,385,0,69,316,0
2026-06-19,5,2,315,0,140,175,0
2026-06-19,5,3,327,0,45,282,0
2026-06-19,5,4,349,0,60,289,0
2026-06-19,5,5,247,348,65,530,0
2026-06-19,6,1,1208,0,244,964,0
2026-06-19,6,2,1859,0,204,1655,0
2026-06-19,6,3,828,0,127,701,0
2026-06-19,6,4,1254,0,193,1061,0
2026-06-19,6,5,706,0,181,525,0
2026-06-19,7,1,0,0,0,0,1
2026-06-19,7,2,303,0,75,228,0
2026-06-19,7,3,174,0,39,135,0
2026-06-19,7,4,230,0,38,192,0
2026-06-19,7,5,400,0,43,357,0
2026-06-19,8,1,365,547,137,775,0
2026-06-19,8,2,855,0,175,680,0
2026-06-19,8,3,670,0,122,548,0
2026-06-19,8,4,336,463,98,701,0
2026-06-19,8,5,692,0,134,558,0
2026-06-19,9,1,1027,0,154,873,0
2026-06-19,9,2,868,0,155,713,0
2026-06-19,9,3,771,0,160,611,0
2026-06-19,9,4,796,0,135,661,0
2026-06-19,9,5,1017,0,131,886,0
2026-06-19,10,1,331,564,97,798,0
2026-06-19,10,2,849,0,128,721,0
2026-06-19,10,3,388,366,80,674,0
2026-06-19,10,4,335,0,79,256,0
2026-06-19,10,5,183,0,91,92,0
2026-06-19,11,1,722,0,93,629,0
2026-06-19,11,2,487,0,115,372,0
2026-06-19,11,3,296,0,72,224,0
2026-06-19,11,4,534,0,105,429,0
2026-06-19,11,5,272,0,105,167,0
2026-06-19,12,1,970,0,108,862,0
2026-06-19,12,2,622,0,148,474,0
2026-06-19,12,3,666,0,81,585,0
2026-06-19,12,4,527,0,96,431,0
2026-06-19,12,5,460,0,108,352,0
2026-06-19,13,1,346,506,98,754,0
2026-06-19,13,2,225,562,114,673,0
2026-06-19,13,3,0,463,0,463,1
2026-06-19,13,4,265,509,89,685,0
2026-06-19,13,5,531,0,78,453,0
2026-06-19,14,1,802,0,188,614,0
2026-06-19,14,2,659,1057,220,1496,0
2026-06-19,14,3,998,0,155,843,0
2026-06-19,14,4,114,0,114,0,1
2026-06-19,14,5,324,1105,190,1239,0
2026-06-19,15,1,350,0,124,226,0
2026-06-19,15,2,401,735,152,984,0
2026-06-19,15,3,648,0,88,560,0
2026-06-19,15,4,0,0,0,0,1
2026-06-19,15,5,443,0,102,341,0
2026-06-19,16,1,390,0,67,323,0
2026-06-19,16,2,183,409,85,507,0
2026-06-19,16,3,335,0,40,295,0
2026-06-19,16,4,257,0,59,198,0
2026-06-19,16,5,147,0,62,85,0
2026-06-19,17,1,93,0,45,48,0
2026-06-19,17,2,266,0,65,201,0
2026-06-19,17,3,265,0,42,223,0
2026-06-19,17,4,405,0,75,330,0
